65538 
   0.0000000000    0.0000000000    1.0000000000 
   1.0000000000    0.0000000000    0.0000000000 
   0.0000000000    1.0000000000    0.0000000000 
  -1.0000000000    0.0000000000    0.0000000000 
   0.0000000000   -1.0000000000    0.0000000000 
   0.0000000000    0.0000000000   -1.0000000000 
   0.7071067812    0.0000000000    0.7071067812 
   0.7071067812    0.7071067812    0.0000000000 
   0.0000000000    0.7071067812    0.7071067812 
  -0.7071067812    0.7071067812    0.0000000000 
  -0.7071067812    0.0000000000    0.7071067812 
  -0.7071067812   -0.7071067812    0.0000000000 
   0.0000000000   -0.7071067812    0.7071067812 
   0.7071067812   -0.7071067812    0.0000000000 
   0.0000000000    0.7071067812   -0.7071067812 
   0.7071067812    0.0000000000   -0.7071067812 
  -0.7071067812    0.0000000000   -0.7071067812 
   0.0000000000   -0.7071067812   -0.7071067812 
   0.3826834324    0.0000000000    0.9238795325 
   0.4082482905    0.4082482905    0.8164965809 
   0.0000000000    0.3826834324    0.9238795325 
   0.9238795325    0.3826834324    0.0000000000 
   0.8164965809    0.4082482905    0.4082482905 
   0.9238795325    0.0000000000    0.3826834324 
   0.0000000000    0.9238795325    0.3826834324 
   0.4082482905    0.8164965809    0.4082482905 
   0.3826834324    0.9238795325    0.0000000000 
  -0.4082482905    0.4082482905    0.8164965809 
  -0.3826834324    0.0000000000    0.9238795325 
  -0.3826834324    0.9238795325    0.0000000000 
  -0.4082482905    0.8164965809    0.4082482905 
  -0.9238795325    0.0000000000    0.3826834324 
  -0.8164965809    0.4082482905    0.4082482905 
  -0.9238795325    0.3826834324    0.0000000000 
  -0.4082482905   -0.4082482905    0.8164965809 
   0.0000000000   -0.3826834324    0.9238795325 
  -0.9238795325   -0.3826834324    0.0000000000 
  -0.8164965809   -0.4082482905    0.4082482905 
   0.0000000000   -0.9238795325    0.3826834324 
  -0.4082482905   -0.8164965809    0.4082482905 
  -0.3826834324   -0.9238795325    0.0000000000 
   0.4082482905   -0.4082482905    0.8164965809 
   0.3826834324   -0.9238795325    0.0000000000 
   0.4082482905   -0.8164965809    0.4082482905 
   0.8164965809   -0.4082482905    0.4082482905 
   0.9238795325   -0.3826834324    0.0000000000 
   0.0000000000    0.3826834324   -0.9238795325 
   0.4082482905    0.4082482905   -0.8164965809 
   0.3826834324    0.0000000000   -0.9238795325 
   0.4082482905    0.8164965809   -0.4082482905 
   0.0000000000    0.9238795325   -0.3826834324 
   0.9238795325    0.0000000000   -0.3826834324 
   0.8164965809    0.4082482905   -0.4082482905 
  -0.3826834324    0.0000000000   -0.9238795325 
  -0.4082482905    0.4082482905   -0.8164965809 
  -0.8164965809    0.4082482905   -0.4082482905 
  -0.9238795325    0.0000000000   -0.3826834324 
  -0.4082482905    0.8164965809   -0.4082482905 
   0.0000000000   -0.3826834324   -0.9238795325 
  -0.4082482905   -0.4082482905   -0.8164965809 
  -0.4082482905   -0.8164965809   -0.4082482905 
   0.0000000000   -0.9238795325   -0.3826834324 
  -0.8164965809   -0.4082482905   -0.4082482905 
   0.4082482905   -0.4082482905   -0.8164965809 
   0.8164965809   -0.4082482905   -0.4082482905 
   0.4082482905   -0.8164965809   -0.4082482905 
   0.1950903220    0.0000000000    0.9807852804 
   0.1987568534    0.1987568534    0.9596829823 
   0.0000000000    0.1950903220    0.9807852804 
   0.5773502692    0.2113248654    0.7886751346 
   0.4046150446    0.2088465989    0.8903200345 
   0.5555702330    0.0000000000    0.8314696123 
   0.0000000000    0.5555702330    0.8314696123 
   0.2088465989    0.4046150446    0.8903200345 
   0.2113248654    0.5773502692    0.7886751346 
   0.9807852804    0.1950903220    0.0000000000 
   0.9596829823    0.1987568534    0.1987568534 
   0.9807852804    0.0000000000    0.1950903220 
   0.7886751346    0.5773502692    0.2113248654 
   0.8903200345    0.4046150446    0.2088465989 
   0.8314696123    0.5555702330    0.0000000000 
   0.8314696123    0.0000000000    0.5555702330 
   0.8903200345    0.2088465989    0.4046150446 
   0.7886751346    0.2113248654    0.5773502692 
   0.0000000000    0.9807852804    0.1950903220 
   0.1987568534    0.9596829823    0.1987568534 
   0.1950903220    0.9807852804    0.0000000000 
   0.2113248654    0.7886751346    0.5773502692 
   0.2088465989    0.8903200345    0.4046150446 
   0.0000000000    0.8314696123    0.5555702330 
   0.5555702330    0.8314696123    0.0000000000 
   0.4046150446    0.8903200345    0.2088465989 
   0.5773502692    0.7886751346    0.2113248654 
   0.6396021491    0.4264014327    0.6396021491 
   0.6396021491    0.6396021491    0.4264014327 
   0.4264014327    0.6396021491    0.6396021491 
  -0.1987568534    0.1987568534    0.9596829823 
  -0.1950903220    0.0000000000    0.9807852804 
  -0.2113248654    0.5773502692    0.7886751346 
  -0.2088465989    0.4046150446    0.8903200345 
  -0.5555702330    0.0000000000    0.8314696123 
  -0.4046150446    0.2088465989    0.8903200345 
  -0.5773502692    0.2113248654    0.7886751346 
  -0.1950903220    0.9807852804    0.0000000000 
  -0.1987568534    0.9596829823    0.1987568534 
  -0.5773502692    0.7886751346    0.2113248654 
  -0.4046150446    0.8903200345    0.2088465989 
  -0.5555702330    0.8314696123    0.0000000000 
  -0.2088465989    0.8903200345    0.4046150446 
