12
-0.26286500   0.0000000   0.42532500
0.26286500   0.0000000   0.42532500
-0.26286500   0.0000000   -0.42532500
0.26286500   0.0000000   -0.42532500
0.0000000   0.42532500   0.26286500
0.0000000   0.42532500   -0.26286500
0.0000000   -0.42532500   0.26286500
0.0000000   -0.42532500   -0.26286500
0.42532500   0.26286500   0.0000000
-0.42532500   0.26286500   0.0000000
0.42532500   -0.26286500   0.0000000
-0.42532500   -0.26286500   0.0000000
20
1 7 2
1 12 7
2 5 1
2 9 5
2 11 9
3 6 4
3 10 6
3 12 10
4 8 3
4 11 8
5 9 6
5 10 1
6 9 4
6 10 5
7 11 2
7 12 8
8 11 7
8 12 3
9 11 4
10 12 1
