1026
   1.0000000000    0.0000000000    0.0000000000
  -1.0000000000    0.0000000000    0.0000000000
   0.0000000000   -1.0000000000    0.0000000000
   0.0000000000    1.0000000000    0.0000000000
   0.0000000000    0.0000000000   -1.0000000000
   0.0000000000    0.0000000000    1.0000000000
   0.0000000000    0.7071067812    0.7071067812
  -0.7071067812    0.7071067812    0.0000000000
  -0.7071067812    0.0000000000    0.7071067812
   0.7071067812    0.0000000000    0.7071067812
   0.7071067812    0.7071067812    0.0000000000
   0.0000000000    0.7071067812   -0.7071067812
  -0.7071067812    0.0000000000   -0.7071067812
   0.7071067812    0.0000000000   -0.7071067812
  -0.7071067812   -0.7071067812    0.0000000000
   0.0000000000   -0.7071067812    0.7071067812
   0.7071067812   -0.7071067812    0.0000000000
   0.0000000000   -0.7071067812   -0.7071067812
  -0.9238795325   -0.3826834324    0.0000000000
  -0.8164965809   -0.4082482905    0.4082482905
  -0.9238795325    0.0000000000    0.3826834324
  -0.3826834324    0.0000000000    0.9238795325
  -0.4082482905   -0.4082482905    0.8164965809
   0.0000000000   -0.3826834324    0.9238795325
  -0.4082482905   -0.8164965809    0.4082482905
  -0.3826834324   -0.9238795325    0.0000000000
   0.0000000000   -0.9238795325    0.3826834324
  -0.9238795325    0.0000000000   -0.3826834324
  -0.8164965809   -0.4082482905   -0.4082482905
  -0.4082482905    0.4082482905   -0.8164965809
   0.0000000000    0.3826834324   -0.9238795325
  -0.3826834324    0.0000000000   -0.9238795325
   0.4082482905   -0.8164965809    0.4082482905
   0.3826834324   -0.9238795325    0.0000000000
  -0.8164965809    0.4082482905    0.4082482905
  -0.9238795325    0.3826834324    0.0000000000
   0.0000000000    0.9238795325   -0.3826834324
  -0.4082482905    0.8164965809   -0.4082482905
  -0.3826834324    0.9238795325    0.0000000000
  -0.8164965809    0.4082482905   -0.4082482905
   0.9238795325   -0.3826834324    0.0000000000
   0.8164965809   -0.4082482905   -0.4082482905
   0.9238795325    0.0000000000   -0.3826834324
   0.3826834324    0.0000000000   -0.9238795325
   0.4082482905    0.4082482905   -0.8164965809
   0.0000000000    0.3826834324    0.9238795325
  -0.4082482905    0.4082482905    0.8164965809
  -0.4082482905    0.8164965809    0.4082482905
   0.0000000000    0.9238795325    0.3826834324
