16386
1 0 0
-1 0 0
0 -1 0
0 1 0
0 0 -1
0 0 1
0 0.707107 0.707107
-0.707107 0.707107 0
-0.707107 0 0.707107
0.707107 0 0.707107
0.707107 0.707107 0
0 0.707107 -0.707107
-0.707107 0 -0.707107
0.707107 0 -0.707107
-0.707107 -0.707107 0
0 -0.707107 0.707107
0.707107 -0.707107 0
0 -0.707107 -0.707107
-0.92388 -0.382683 0
-0.816497 -0.408248 0.408248
-0.92388 0 0.382683
-0.382683 0 0.92388
-0.408248 -0.408248 0.816497
0 -0.382683 0.92388
-0.408248 -0.816497 0.408248
-0.382683 -0.92388 0
0 -0.92388 0.382683
-0.92388 0 -0.382683
-0.816497 -0.408248 -0.408248
-0.408248 0.408248 -0.816497
0 0.382683 -0.92388
-0.382683 0 -0.92388
0.408248 -0.816497 0.408248
0.382683 -0.92388 0
-0.816497 0.408248 0.408248
-0.92388 0.382683 0
0 0.92388 -0.382683
-0.408248 0.816497 -0.408248
-0.382683 0.92388 0
-0.816497 0.408248 -0.408248
0.92388 -0.382683 0
0.816497 -0.408248 -0.408248
0.92388 0 -0.382683
0.382683 0 -0.92388
0.408248 0.408248 -0.816497
0 0.382683 0.92388
-0.408248 0.408248 0.816497
-0.408248 0.816497 0.408248
0 0.92388 0.382683
0 -0.92388 -0.382683
-0.408248 -0.816497 -0.408248
-0.408248 -0.408248 -0.816497
0 -0.382683 -0.92388
0.408248 -0.816497 -0.408248
0.408248 -0.408248 -0.816497
0.408248 -0.408248 0.816497
0.382683 0 0.92388
0.92388 0 0.382683
0.816497 -0.408248 0.408248
0.408248 0.408248 0.816497
0.382683 0.92388 0
0.408248 0.816497 -0.408248
0.816497 0.408248 -0.408248
0.92388 0.382683 0
0.408248 0.816497 0.408248
0.816497 0.408248 0.408248
0.211325 0.788675 -0.57735
0 0.83147 -0.55557
0.208847 0.89032 -0.404615
-0.208847 0.89032 -0.404615
-0.211325 0.788675 -0.57735
-0.89032 -0.404615 -0.208847
-0.788675 -0.57735 -0.211325
-0.83147 -0.55557 0
-0.980785 0 -0.19509
-0.959683 -0.198757 -0.198757
-0.980785 -0.19509 0
-0.89032 -0.208847 -0.404615
-0.83147 0 -0.55557
-0.89032 0.208847 -0.404615
-0.788675 0.211325 -0.57735
-0.788675 -0.211325 -0.57735
0 0.19509 -0.980785
-0.19509 0 -0.980785
-0.198757 0.198757 -0.959683
0.788675 -0.211325 0.57735
0.89032 -0.208847 0.404615
0.83147 0 0.55557
-0.57735 -0.788675 -0.211325
-0.639602 -0.639602 -0.426401
0.980785 0 0.19509
0.959683 -0.198757 0.198757
0.980785 -0.19509 0
0.89032 -0.404615 0.208847
0.980785 0.19509 0
0.959683 0.198757 0.198757
-0.959683 -0.198757 0.198757
-0.980785 0 0.19509
-0.198757 -0.198757 -0.959683
0 -0.19509 -0.980785
0.211325 0.57735 -0.788675
0.426401 0.639602 -0.639602
0.208847 0.404615 -0.89032
0 0.55557 -0.83147
-0.639602 0.426401 -0.639602
-0.639602 0.639602 -0.426401
-0.426401 0.639602 -0.639602
-0.208847 0.404615 -0.89032
-0.404615 0.208847 -0.89032
-0.57735 0.211325 -0.788675
-0.55557 0 -0.83147
-0.211325 0.57735 -0.788675
-0.19509 0 0.980785
-0.198757 -0.198757 0.959683
0 -0.19509 0.980785
-0.404615 -0.208847 0.89032
-0.208847 -0.404615 0.89032
-0.198757 0.198757 0.959683
-0.208847 0.404615 0.89032
-0.404615 0.208847 0.89032
0 0.19509 0.980785
0.426401 -0.639602 0.639602
0.639602 -0.639602 0.426401
0.639602 -0.426401 0.639602
0.57735 -0.211325 0.788675
-0.57735 -0.211325 0.788675
-0.55557 0 0.83147
-0.57735 0.211325 0.788675
0.788675 -0.57735 0.211325
0.57735 -0.788675 0.211325
0.83147 -0.55557 0
-0.404615 -0.89032 0.208847
-0.57735 -0.788675 0.211325
-0.55557 -0.83147 0
-0.404615 -0.89032 -0.208847
-0.198757 -0.959683 -0.198757
0 -0.980785 -0.19509
-0.19509 -0.980785 0
-0.208847 -0.89032 -0.404615
0.19509 0.980785 0
0.198757 0.959683 -0.198757
0 0.980785 -0.19509
0.404615 0.89032 -0.208847
0.198757 0.959683 0.198757
0.208847 0.89032 0.404615
0.404615 0.89032 0.208847
0 0.980785 0.19509
0.639602 0.639602 0.426401
0.426401 0.639602 0.639602
0.639602 0.426401 0.639602
0.89032 0.208847 0.404615
0.89032 0.404615 0.208847
0.57735 0.211325 0.788675
0.788675 0.211325 0.57735
-0.639602 -0.426401 -0.639602
-0.57735 -0.211325 -0.788675
-0.404615 -0.208847 -0.89032
-0.426401 -0.639602 -0.639602
-0.208847 -0.404615 -0.89032
-0.198757 0.959683 -0.198757
-0.19509 0.980785 0
-0.404615 0.89032 -0.208847
-0.404615 0.89032 0.208847
-0.208847 0.89032 0.404615
-0.198757 0.959683 0.198757
0.57735 0.788675 -0.211325
0.55557 0.83147 0
0.57735 0.788675 0.211325
0.788675 0.57735 0.211325
0.83147 0.55557 0
0.19509 0 -0.980785
0.198757 0.198757 -0.959683
0.404615 0.208847 -0.89032
0.198757 -0.198757 -0.959683
0.404615 -0.208847 -0.89032
0.208847 -0.404615 -0.89032
0.198757 -0.198757 0.959683
0.19509 0 0.980785
0.208847 -0.404615 0.89032
0.404615 -0.208847 0.89032
0.55557 0 0.83147
0.404615 0.208847 0.89032
0.208847 0.404615 0.89032
0.198757 0.198757 0.959683
-0.639602 0.426401 0.639602
-0.426401 0.639602 0.639602
-0.639602 0.639602 0.426401
-0.788675 0.211325 0.57735
-0.89032 0.208847 0.404615
-0.83147 0 0.55557
-0.639602 -0.639602 0.426401
-0.426401 -0.639602 0.639602
-0.639602 -0.426401 0.639602
-0.89032 -0.208847 0.404615
-0.89032 -0.404615 0.208847
-0.788675 -0.57735 0.211325
-0.788675 -0.211325 0.57735
0.57735 -0.211325 -0.788675
0.55557 0 -0.83147
0.57735 0.211325 -0.788675
0.55557 -0.83147 0
0.404615 -0.89032 0.208847
0.404615 -0.89032 -0.208847
0.57735 -0.788675 -0.211325
0.198757 -0.959683 -0.198757
0.208847 -0.89032 -0.404615
0.19509 -0.980785 0
0 -0.55557 0.83147
-0.211325 -0.57735 0.788675
-0.211325 -0.788675 0.57735
0.211325 -0.788675 0.57735
0.211325 -0.57735 0.788675
-0.211325 0.57735 0.788675
0 0.55557 0.83147
0 0.83147 0.55557
-0.211325 0.788675 0.57735
0.211325 0.57735 0.788675
0.211325 0.788675 0.57735
-0.980785 0.19509 0
-0.959683 0.198757 -0.198757
-0.89032 0.404615 -0.208847
-0.959683 0.198757 0.198757
-0.89032 0.404615 0.208847
0.959683 -0.198757 -0.198757
0.980785 0 -0.19509
0.959683 0.198757 -0.198757
0 -0.55557 -0.83147
0.211325 -0.57735 -0.788675
0.426401 -0.639602 -0.639602
0.211325 -0.788675 -0.57735
0 -0.83147 -0.55557
-0.211325 -0.788675 -0.57735
-0.211325 -0.57735 -0.788675
0.208847 -0.89032 0.404615
0 -0.83147 0.55557
0.198757 -0.959683 0.198757
0 -0.980785 0.19509
-0.208847 -0.89032 0.404615
-0.198757 -0.959683 0.198757
-0.57735 0.788675 -0.211325
-0.788675 0.57735 -0.211325
-0.55557 0.83147 0
-0.83147 0.55557 0
-0.57735 0.788675 0.211325
-0.788675 0.57735 0.211325
0.89032 -0.404615 -0.208847
0.788675 -0.57735 -0.211325
0.639602 -0.639602 -0.426401
0.639602 -0.426401 -0.639602
0.89032 -0.208847 -0.404615
0.788675 -0.211325 -0.57735
0.83147 0 -0.55557
0.639602 0.426401 -0.639602
0.639602 0.639602 -0.426401
0.89032 0.404615 -0.208847
0.89032 0.208847 -0.404615
0.788675 0.57735 -0.211325
0.788675 0.211325 -0.57735
-0.995185 0 0.0980171
-0.990253 0.0984868 0.0984868
-0.995185 0.0980171 0
-0.990253 0.0984868 -0.0984868
-0.995185 0 -0.0980171
-0.990253 -0.0984868 -0.0984868
-0.995185 -0.0980171 0
-0.990253 -0.0984868 0.0984868
0.0980171 0 -0.995185
0 0.0980171 -0.995185
0.0984868 0.0984868 -0.990253
-0.0984868 0.0984868 -0.990253
-0.0980171 0 -0.995185
0 -0.0980171 0.995185
0.0984868 -0.0984868 0.990253
0.0980171 0 0.995185
0 0.995185 0.0980171
0.0984868 0.990253 0.0984868
0.0980171 0.995185 0
-0.0980171 0.995185 0
-0.0984868 0.990253 0.0984868
0.0998786 0.975117 0.197915
0 0.95694 0.290285
0.100318 0.95069 0.29347
0.197915 0.975117 0.0998786
-0.868513 -0.105347 -0.484341
-0.81487 -0.106288 -0.569815
-0.843745 -0.211149 -0.493467
0.29347 0.100318 0.95069
0.197915 0.0998786 0.975117
0.290285 0 0.95694
0.105019 0.395894 -0.912272
0 0.471397 -0.881921
0.105347 0.484341 -0.868513
-0.290285 0 -0.95694
-0.197915 -0.0998786 -0.975117
-0.29347 -0.100318 -0.95069
0 -0.0980171 -0.995185
0.0984868 -0.0984868 -0.990253
-0.0984868 -0.0984868 -0.990253
-0.0998786 -0.197915 -0.975117
0 0.995185 -0.0980171
-0.0984868 0.990253 -0.0984868
0.0984868 0.990253 -0.0984868
0.0984868 0.0984868 0.990253
0 0.0980171 0.995185
0.0998786 0.197915 0.975117
0.569815 0.81487 -0.106288
0.634393 0.77301 0
0.64777 0.754344 -0.106574
0.100318 0.95069 -0.29347
0 0.95694 -0.290285
0.0998786 0.975117 -0.197915
0.197915 0.975117 -0.0998786
-0.868513 -0.105347 0.484341
-0.881921 0 0.471397
-0.912272 -0.105019 0.395894
-0.81487 -0.569815 -0.106288
-0.754344 -0.64777 -0.106574
-0.77301 -0.634393 0
-0.754344 -0.64777 0.106574
-0.81487 -0.569815 0.106288
-0.868513 -0.484341 0.105347
-0.912272 -0.395894 0.105019
-0.881921 -0.471397 0
-0.843745 -0.493467 0.211149
-0.881921 0 -0.471397
-0.912272 -0.105019 -0.395894
-0.868513 -0.484341 -0.105347
-0.912272 -0.395894 -0.105019
-0.843745 -0.493467 -0.211149
-0.858274 -0.310307 -0.408749
-0.809511 -0.31246 -0.497052
-0.858274 -0.408749 -0.310307
-0.898975 -0.309713 -0.309713
-0.735924 -0.529592 -0.421839
-0.720687 -0.614055 -0.321787
-0.809511 -0.497052 -0.31246
-0.690768 -0.690768 -0.213724
-0.614055 -0.720687 -0.321787
-0.64777 -0.754344 -0.106574
0.858274 0.408749 0.310307
0.843745 0.493467 0.211149
0.809511 0.497052 0.31246
0.995185 0.0980171 0
0.990253 0.0984868 0.0984868
0.995185 0 0.0980171
-0.0998786 -0.975117 -0.197915
-0.0984868 -0.990253 -0.0984868
-0.197915 -0.975117 -0.0998786
-0.100318 -0.95069 -0.29347
0 -0.95694 -0.290285
0.912272 -0.105019 0.395894
0.881921 0 0.471397
0.868513 -0.105347 0.484341
0.484341 -0.105347 0.868513
0.471397 0 0.881921
0.395894 -0.105019 0.912272
0.995185 0 -0.0980171
0.990253 0.0984868 -0.0984868
-0.484341 -0.105347 -0.868513
-0.471397 0 -0.881921
-0.395894 -0.105019 -0.912272
-0.303485 -0.205017 -0.930518
-0.471397 0 0.881921
-0.484341 -0.105347 0.868513
-0.395894 -0.105019 0.912272
-0.395894 0.105019 0.912272
-0.484341 0.105347 0.868513
0.843745 0.493467 -0.211149
0.858274 0.408749 -0.310307
0.809511 0.497052 -0.31246
0.690768 0.690768 -0.213724
0.754344 0.64777 -0.106574
0.310307 0.408749 0.858274
0.31246 0.497052 0.809511
0.211149 0.493467 0.843745
0.211149 0.493467 -0.843745
0.106288 0.569815 -0.81487
0 0.634393 -0.77301
0.106574 0.64777 -0.754344
0.213724 0.690768 -0.690768
0.321787 0.720687 -0.614055
0.321787 0.614055 -0.720687
0.106574 0.754344 -0.64777
0.0998786 0.197915 -0.975117
0 0.290285 -0.95694
0.100318 0.29347 -0.95069
0.205017 0.303485 -0.930518
0.197915 0.0998786 -0.975117
0.421839 0.735924 -0.529592
0.31246 0.809511 -0.497052
0.29347 0.95069 -0.100318
0.290285 0.95694 0
0.29347 0.95069 0.100318
-0.408749 0.858274 -0.310307
-0.497052 0.809511 -0.31246
-0.493467 0.843745 -0.211149
-0.569815 0.81487 -0.106288
-0.484341 0.868513 -0.105347
-0.81487 -0.106288 0.569815
-0.843745 -0.211149 0.493467
0.31246 0.497052 -0.809511
0.421839 0.529592 -0.735924
0.310307 0.408749 -0.858274
